#OK
#SQL= select bdmId, x, y, z
#	from MDR1..BDMW 
#	where snapnum = 85 
#	and Vcir > 1000.0
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-06-25 12:19:29.891 CEST
#QUERYTIME 182524 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
bdmId,x,y,z
8511957681,115.6359,790.0475,895.2682
8511964889,120.0154,665.733,922.0172
8503764019,204.019,572.4908,284.3493
8503766553,350.5357,567.227,303.6281
8503771808,211.391,475.931,302.6568
8503789575,340.3919,430.3124,343.6777
8503793828,202.1618,505.6932,354.1873
8503796422,316.3971,566.6745,350.3887
8503798117,375.4374,500.405,352.9722
8503799942,394.1675,516.8581,356.2973
8503799969,249.6253,541.7971,363.306
8503803691,274.9503,457.1892,365.0121
8503811284,263.7439,561.6106,387.3665
8503818364,258.6843,554.8207,396.4767
8503818715,294.4452,567.1111,393.4936
8503833628,524.3826,474.3669,217.3652
8503840848,538.4867,462.5639,235.6935
8503841423,527.9144,586.3386,237.932
8503845284,425.8658,568.2637,248.0776
8503848415,497.6901,592.5613,257.7142
8503857408,458.7798,531.2126,271.6588
8503857561,431.4794,536.5602,266.2136
8507776439,187.8177,124.2902,680.2155
8507778450,120.7983,103.5607,671.8484
8507785498,41.8005,50.0091,695.7375
8507790090,50.6652,16.4482,704.6903
8507791428,180.9723,78.2378,704.0318
8507803837,40.0269,3.7209,727.0002
8507805670,76.7881,82.9315,737.656
8507806249,108.9836,143.0962,729.9576
8507807411,44.6834,80.2667,733.9304
8507809340,32.8193,26.2365,738.9022
8507811425,106.4057,96.1517,748.006
8507811994,199.5287,161.541,752.2644
8507812358,179.6672,82.4976,747.7006
8507812722,144.5551,187.6897,739.6618
8507815952,192.3611,167.9966,754.0042
8507819211,93.0947,113.5063,760.9433
8507824866,35.4345,176.4545,762.3652
8507830064,172.1516,186.5514,776.9674
8507841073,330.5125,12.9921,603.5024
8507844493,201.2629,16.3832,607.8464
8507845996,300.3379,22.0171,609.5372
8507852705,230.6406,92.0858,620.6573
8507857117,303.787,198.1317,626.2653
8507871368,231.3809,64.6956,659.0156
8507877490,224.3878,196.8235,675.1984
8507888406,328.5305,112.282,705.3553
8507890144,321.4388,116.5324,710.6995
8507890836,205.1186,109.1301,704.8886
8507891227,386.642,70.2174,707.5039
8507893434,334.4886,152.2214,712.1259
8507897421,386.4647,64.8577,716.8978
8507918511,318.4022,190.0202,761.9683
8507923458,314.9158,162.0095,774.5223
8507929261,332.005,142.1029,786.903
8507929334,323.5859,12.4805,785.2483
8507934062,280.6,45.2311,793.8181
8507936164,207.2708,62.3336,795.4018
8507938991,591.6423,62.7822,600.6896
8507949602,500.3017,132.2275,631.0953
8507950432,556.8475,25.6537,619.6734
8507958491,593.2008,137.5915,651.6046
8507959235,572.7695,107.1744,656.9463
8507959257,464.1831,130.7409,644.344
8507959546,531.5839,148.836,651.051
8507961596,509.3877,134.0351,648.2885
8507963802,532.1909,55.3468,655.702
8507976563,552.4874,126.7301,680.5544
8507979690,581.5724,106.2223,689.9431
8507980815,458.4674,162.9028,686.1507
8507984684,550.4267,48.1685,685.3398
8507990646,583.5995,103.131,706.195
8507992007,512.2305,176.558,713.7054
8507998377,566.975,113.8402,706.6952
8507999227,503.6113,171.103,712.072
8508001143,587.4348,85.3199,712.0045
8508003009,530.7267,170.0728,723.9297
8508003772,519.4432,181.6261,722.2354
8508006626,597.3936,81.4813,725.6938
8508006805,402.7614,11.8028,732.3535
8508009072,512.8488,198.5969,731.326
8508010191,512.8387,70.8166,747.1946
8508018306,536.1217,176.1201,740.1662
8508020831,596.3625,146.4187,754.8207
8508025786,498.9094,67.8104,765.9658
8508032175,574.2828,198.4166,763.2958
8508044650,505.4188,70.5172,794.0974
8508056942,719.215,26.3455,621.0038
8508066161,709.6852,181.2545,645.0156
8508073612,782.4298,109.0352,661.9375
8508080259,602.4861,10.8659,681.3889
8508090597,780.4238,128.9859,703.8104
8508091150,607.4499,176.5807,698.7475
8508098296,663.0374,110.8354,709.1389
8508109977,609.2547,96.2072,733.4191
8508116783,615.8275,65.305,744.5756
8508117934,697.647,42.0633,760.0602
8508121936,767.2359,72.304,762.9246
8508125026,611.3764,90.2659,754.3732
8508126103,650.2035,21.9002,767.4354
8508127385,614.1022,114.6916,757.4289
8508133085,610.4307,140.0101,762.4031
8508137035,642.1379,31.4255,786.5432
8508141434,625.9638,72.4239,796.6386
8508143919,990.0183,183.3754,602.5439
8508145324,983.3549,183.0048,602.7371
8508146052,807.0327,82.6712,606.2211
8508158341,993.6664,175.9717,614.3396
8508159167,857.7309,196.3793,628.847
8508165498,935.4091,2.6677,641.2587
8508165722,882.0806,196.9476,642.0945
8508167519,847.2987,48.1857,651.9174
8508186120,814.7181,124.7911,690.2472
8508186824,803.9308,110.5552,687.6091
8508191607,904.785,109.4177,703.8123
8508192011,826.1948,49.6733,697.655
8508193524,966.9001,84.9305,708.0198
8508198277,870.9076,160.7739,703.3304
8508198571,818.6763,196.743,711.6508
8508199767,875.2808,91.3901,711.7676
8508200027,823.9456,63.8169,710.3517
8508200766,977.7216,57.8459,716.4973
8508201206,802.8558,197.5846,709.2119
8508204004,895.8064,75.5924,728.5321
8510785631,942.522,100.4872,877.847
8510790458,984.9077,166.7628,890.6091
8510791720,970.0203,174.9142,901.3472
8510796441,842.9424,39.6473,904.0347
8510797680,929.9032,53.0544,908.2504
8510800136,890.2306,179.1372,914.348
8510808513,963.0588,166.5487,920.7567
8510820119,848.3253,87.0393,946.3032
8510820706,967.1758,181.0026,927.3477
8510823118,831.6999,66.2859,945.0982
8510826434,985.7905,117.2021,954.7385
8510830847,806.0289,160.7807,956.5073
8510833300,846.201,68.4233,970.4236
8510840705,858.7287,180.3043,983.7888
8510842751,894.1293,50.9822,979.3738
8510849037,30.0249,243.2423,800.1955
8510850243,158.5226,345.7242,806.2477
8510852611,177.5114,287.7946,812.105
8510869775,176.5966,231.4299,839.0575
8510877676,48.2497,275.7892,859.3143
8510877691,9.3644,283.1134,856.2183
8510879145,17.8394,246.5367,867.1213
8510883000,171.0006,284.4675,855.4147
8510886499,31.2681,259.283,864.8206
8510886786,129.8224,321.4101,878.1694
8510889338,145.8242,284.919,878.7301
8510889672,1.9792,346.315,879.9697
8510891768,9.0524,238.2943,875.4044
8510893940,155.8096,369.5787,891.1165
8510897588,109.2392,321.5159,897.3795
8510897647,139.6449,370.5764,896.4408
8510900267,112.6742,395.1272,903.9772
8510905366,101.0899,262.4403,914.0923
8510905683,45.4548,319.2223,909.7311
8510907659,152.3924,249.2557,915.518
8510909961,112.6449,324.2018,910.098
8510913533,24.0624,319.6526,923.0767
8510913657,98.385,218.2173,916.2225
8510916542,103.6249,267.0303,917.9579
8510921453,172.4984,317.4688,927.7628
8510925036,111.2972,370.1405,943.2455
8510927140,191.6377,251.5723,945.4138
8510927352,194.9509,213.8978,954.876
8510928333,34.8819,340.5227,939.0247
8510928926,82.6259,376.2239,944.0956
8510930872,52.7872,323.1112,944.9368
8510933754,141.0382,366.8944,958.845
8510934471,112.318,377.6389,948.996
8510939916,91.7629,268.4357,977.439
8510940450,125.2333,322.213,966.6396
8510949175,87.2079,284.2186,987.3293
8510954852,4.1467,316.0837,998.5001
8510955580,302.8535,226.3295,998.9064
8510960401,366.7917,320.4939,805.86
8510964103,230.6933,335.6636,812.6858
8510973049,296.5116,322.759,831.3284
8510987683,329.1378,288.7028,860.8843
8510987978,354.1377,254.5161,853.618
8510991114,347.7651,209.1913,873.1955
8512742762,629.6618,923.2662,828.7239
8512745465,637.9558,940.4281,832.2528
8512749702,748.7178,892.7992,856.4799
8511967646,162.7329,605.8411,928.201
8511970764,111.8646,646.5572,929.0542
8511983181,184.8572,735.8211,946.1766
8511983437,170.4936,634.8454,955.4108
8511983997,152.8765,653.5967,956.3342
8511984604,64.5023,605.5927,959.9124
8511987085,56.1894,738.7451,971.91
8511988305,52.8266,777.5359,974.6072
8511990053,150.8412,636.3758,973.5961
8511990566,64.7914,734.0668,976.5402
8511999158,1.8662,741.8448,989.5402
8512006291,339.4001,684.8881,803.3043
8512006356,249.1441,752.2911,805.1366
8512007427,230.6865,755.7932,801.4534
8512012410,206.3295,715.9005,821.2278
8512014125,281.3394,730.8558,824.2686
8512018780,386.877,776.4711,811.1163
8512021657,261.1485,740.4055,840.6592
8512032928,220.5613,717.3393,852.3118
8512035854,372.4456,728.939,852.6655
8512039200,322.4784,639.536,870.1241
8512041075,282.4341,761.4261,862.7535
8512044507,351.8117,789.7755,864.6517
8512045095,343.7095,797.2631,870.3275
8512046494,203.532,680.9894,878.0115
8512049030,203.8935,737.3806,870.4279
8512052300,298.4746,715.0644,884.8038
8512054629,244.3392,763.1412,884.0993
8512055289,345.0058,686.6027,889.7773
8512056825,290.3088,697.326,891.4769
8512061369,298.1159,712.4599,889.092
8512062700,320.6429,675.1115,896.1844
8512067675,277.2022,748.569,901.5356
8512072472,385.6717,762.308,915.2255
8512072475,388.0617,764.3614,917.1596
8512073632,308.6638,629.3002,915.6033
8512075666,260.7341,799.6156,919.3386
8507331824,328.132,993.1758,402.6104
8507333007,372.6436,958.6971,402.0375
8507335660,247.4266,878.0013,416.1456
8510353957,110.7106,84.5452,820.401
8510355809,42.8133,22.5298,812.1116
8510363117,115.4787,86.6599,837.3254
8510369862,110.5493,102.2434,846.3875
8510370616,110.1494,1.0671,850.0297
8510370916,124.2615,76.1988,848.7333
8510372097,12.9138,87.6932,854.065
8510383807,14.0233,10.2806,881.3899
8510400882,19.9008,16.0094,911.2646
8510404053,188.0627,149.3155,919.7762
8510407139,77.2697,174.973,930.5733
8510407745,62.7797,134.1927,931.2769
8510408800,132.5236,69.1484,942.0223
8510411347,153.4886,74.2037,943.5793
8510416230,10.2912,15.0833,947.666
8510425826,1.5159,128.578,959.9486
8510428180,1.2182,22.882,964.9336
8510428536,132.1944,96.77,965.4673
8510429930,9.5149,16.4964,967.4636
8510432804,191.4394,60.79,987.7456
8510433838,160.2005,73.1865,983.165
8510459415,206.0029,121.7109,834.371
8510469986,255.2684,40.5737,862.3168
8510473806,363.0536,126.7829,878.0932
8510480094,240.4265,68.1511,879.6707
8510488032,271.8511,110.2257,901.1302
8510488340,384.4165,147.962,891.6763
8510489985,214.8848,80.7137,897.7969
8510490936,215.1464,159.6763,895.0792
8510495962,285.0028,102.6213,910.4315
8510507651,344.4534,19.4932,923.8268
8510515032,335.1203,56.8961,950.1312
8510516397,206.6807,174.2966,952.9429
8510517558,223.1188,111.704,951.4051
8510522083,333.7976,53.601,955.1176
8510524056,350.8539,181.7965,969.0257
8510524623,243.4358,153.2018,983.2991
8510525165,344.3679,178.2507,968.4435
8510528151,325.8035,111.1355,983.3434
8510528322,374.2123,66.3475,970.5203
8510529663,382.8653,157.7313,981.0908
8510531126,306.8729,15.9974,975.2443
8510531787,215.0981,163.0348,988.6249
8510532691,228.5033,74.1478,983.4443
8510533999,245.8937,197.7924,983.4828
8510534903,267.3649,127.0444,995.5848
8510536299,304.4574,100.0004,984.2225
8510541562,382.6439,60.219,997.226
8510562703,449.8911,137.8301,840.5288
8510565568,451.3122,11.1441,855.9018
8510570264,435.5213,51.6304,859.1765
8510574966,413.1938,142.1432,870.2312
8510576866,438.6608,46.9086,871.9299
8510581032,549.6844,161.5913,887.4233
8510581563,459.8188,17.1484,875.1613
8510583229,548.8973,143.9528,895.1207
8510592631,457.2883,133.8805,897.5633
8510593690,549.0239,143.8908,896.7069
8510595460,459.7446,42.4101,900.9424
8510600687,491.0032,121.2106,922.9824
8510601305,417.2783,1.4937,906.8411
8510601456,489.1054,103.8806,915.3678
8510602976,480.655,84.5964,916.775
8510603566,472.3769,153.0622,923.2908
8510605802,491.2638,126.574,926.1399
8510606578,544.7316,173.0742,927.3892
8510611619,447.3654,122.3544,918.2125
8510612772,403.0,34.7677,929.9794
8510618398,535.9756,146.7614,947.5858
8510634450,468.5629,105.5578,987.2301
8510638140,455.7716,120.1252,991.7849
8510642797,542.1863,157.574,990.4621
8510643578,516.0762,30.6673,994.4529
8510643642,470.3478,103.2679,998.0356
8510649491,772.0391,80.425,810.4861
8510653688,758.9105,157.1841,820.6846
8510661848,720.5991,184.9958,825.9445
8510662530,754.3098,125.2558,826.3588
8510668326,731.0989,147.4286,831.7829
8510679201,783.5167,58.67,856.6422
8510681953,745.19,42.4163,867.2589
8510686614,794.0782,69.193,879.2489
8510691297,607.7782,105.801,897.5767
8510695910,640.9916,198.1052,905.8839
8510707677,650.8831,193.5118,925.9823
8510719037,628.1956,153.0937,959.2485
8510720817,634.9271,109.2644,968.3071
8510720866,789.3879,148.1095,949.9825
8510726578,614.8907,160.4209,966.9618
8510727047,609.6305,159.5983,969.0884
8510750024,844.3213,58.838,813.813
8510754056,837.1761,57.4827,824.0197
8510757208,814.0062,199.0638,836.3318
8510759040,982.0449,11.92,830.9935
8510764128,928.0167,145.0389,850.4699
8510764158,823.4647,169.481,840.1492
8510768269,909.4883,187.2065,854.0646
8510773199,809.3804,144.6386,853.3994
8510780620,806.0151,158.6487,854.4529
8510782198,982.2442,151.8304,882.5863
8512754581,714.1132,956.3972,857.8249
8512757260,736.9331,951.5486,862.5068
8512758339,702.0749,962.7574,860.2338
8512759109,741.5392,955.5821,862.9232
8512764620,704.25,967.8827,871.2359
8512764808,724.7733,923.9503,878.8094
8512766002,746.6413,850.1635,879.197
8512767036,658.7864,909.3586,872.9272
8512768877,729.4506,933.0221,882.8087
8512769324,666.5422,892.4835,887.0652
8512769473,763.1268,997.7598,886.9906
8512775410,646.0384,876.0181,896.1558
8512784721,721.1031,889.5331,908.3759
8512805587,784.2756,828.1599,955.7693
8512820459,619.0461,847.3511,992.4882
8512823574,992.765,973.1663,999.1403
8512825032,978.8953,900.0521,803.0476
8512832738,835.1407,978.8905,803.6022
8512841064,981.9374,982.7574,829.083
8512843340,802.1527,902.846,824.415
8512848284,865.16,974.343,841.6436
8512848439,944.2457,896.0708,844.8116
8512851917,959.3461,889.7675,857.3086
8512857655,898.6675,920.057,865.815
8512858267,824.8946,989.704,853.0493
8512862106,984.4327,976.5117,859.2331
8512862433,984.9425,828.7798,870.5837
8512869306,887.9626,929.3817,877.0488
8512878479,946.1763,933.3376,894.7233
8512878896,977.922,868.0182,899.8831
8512887623,928.6437,831.8574,914.7769
8512895160,878.6458,986.3991,929.1874
8512896027,952.9791,829.8091,926.9759
8512903019,911.3676,969.3199,946.0472
8512903386,801.1075,819.9487,940.2799
8512903476,953.9108,891.6195,936.2117
8512904445,808.8257,816.3374,946.5297
8512909654,803.4039,974.8407,960.568
8512910878,957.5704,912.4998,955.7899
8512911558,968.1477,829.4503,957.4813
8512912063,899.9919,872.0327,957.2491
8512914543,968.9417,828.8199,959.8698
8512916318,970.4941,811.6708,961.5951
8512924244,852.2261,954.7806,988.1471
8512930818,860.2162,881.6326,991.2241
8508584996,759.8428,307.5692,649.109
8508593854,796.0204,368.8874,663.9442
8508594360,692.5522,290.3048,672.2668
8508600159,710.0056,366.9613,676.5101
8508609977,697.1071,294.8683,694.8765
8508614096,708.8582,355.8664,695.8627
8508620571,698.825,289.861,702.3344
8508621666,768.6616,249.9484,724.3551
8508632200,753.2151,282.3369,734.0922
8508633499,701.0462,364.9393,731.4757
8508634317,735.1744,289.1569,734.3434
8508636601,606.3702,313.1258,753.1816
8511218745,687.7414,236.2714,913.0831
8511221140,776.27,347.5219,916.581
8511228040,794.4738,223.8378,932.222
8511229608,661.424,283.7834,938.0344
8511233365,784.1575,318.5759,937.5341
8511234788,685.1436,327.7693,937.1562
8511235701,646.5942,311.2468,946.926
8511237946,750.7206,266.4131,952.2186
8511238295,721.5656,393.9813,943.5335
8511246112,637.2059,248.975,979.0616
8511253035,635.7207,316.3337,976.4729
8511271258,955.7036,398.156,812.679
8511273094,859.5927,346.0062,823.9623
8511273493,967.9597,238.9433,819.1395
8511274024,860.3935,335.962,822.5663
8511275253,800.312,289.0866,828.9777
8511276633,838.6852,244.2308,824.06
8511277076,930.5153,220.6082,829.49
8511281167,990.1565,288.6984,825.8342
8511282806,941.16,303.0769,831.9619
8511288019,862.4106,342.6461,825.5611
8511292563,865.9454,329.2198,847.092
8511293671,992.3146,381.8919,856.0192
8511295532,967.7422,302.9432,855.349
8511296332,839.4636,252.2262,858.0891
8511298655,963.1492,334.8305,862.1749
8511298712,823.238,387.1812,856.4629
8511303462,852.7659,328.5151,861.0039
8511307684,948.9297,358.5927,878.966
8511311301,993.9049,394.9926,882.8864
8511312565,857.1196,326.5421,877.5786
8511316949,894.3338,354.1897,888.2826
8511318948,924.3384,362.7586,893.3041
8511319350,959.8707,361.4759,890.3857
8511322512,880.1354,328.6695,904.3262
8511323955,892.9415,307.1162,903.0798
8511338867,938.1433,350.1537,926.2441
8511341431,844.5079,267.3978,944.0277
8511342033,919.8184,316.1171,942.0324
8511344326,938.52,396.4233,941.8754
8511345083,851.4169,283.054,941.0248
8511347553,923.5674,390.0103,944.4097
8511348225,978.0529,303.4903,955.7144
8511348897,928.812,383.5604,941.567
8511352263,822.1934,353.7971,965.6175
8511357751,946.1802,339.0136,963.6072
8511361510,880.997,363.1573,969.1599
8511371751,959.627,298.3143,988.0651
8511372789,87.6949,400.1636,995.5281
8511378164,82.5169,590.3603,806.6388
8511384817,185.8439,475.111,820.8464
8511385083,153.1453,492.1266,820.8666
8511390273,100.7389,547.5546,829.6013
8511407508,56.8178,476.5145,869.0663
8511415337,81.9037,564.9743,872.1271
8511416231,133.4417,464.3615,883.9379
8511416376,145.0535,485.5084,887.5399
8511419216,113.0227,452.3372,889.6935
8511420284,140.7549,484.5515,889.2173
8511425934,181.5349,414.2843,899.5255
8511428194,135.2428,489.644,896.0961
8511428278,16.0227,466.7034,905.5134
8511429792,150.0711,551.6249,903.0385
8511434171,128.401,497.7148,906.9688
8512088429,246.6719,768.3781,945.8307
8512089592,300.1586,711.6719,953.2798
8512103290,380.0652,782.5979,969.4603
8512107094,395.035,737.2011,994.1838
8512117636,498.3393,601.9365,821.5742
8512119593,466.4789,772.5586,815.7055
8512122079,468.1126,712.554,820.9242
8512140130,461.6823,799.4288,851.0258
8512140905,548.6812,720.7843,858.2357
8512143045,583.7065,779.1413,861.2884
8512155132,527.5376,717.1379,893.4883
8512158954,484.7068,722.5146,890.673
8512159224,517.0201,664.527,906.968
8512161612,549.3053,685.974,913.3292
8512165573,551.6014,764.053,909.6207
8512170286,541.8991,675.4209,918.7272
8512170582,581.1981,762.5525,916.796
8512173372,419.8977,786.3616,915.5953
8512183178,511.1017,676.4184,951.9594
8512198746,597.6309,702.669,978.9787
8512203990,779.3814,605.1453,997.6959
8512206994,790.186,609.9373,800.3466
8512212168,765.5405,601.0221,814.7169
8512212206,719.8957,631.803,812.9008
8512212451,703.59,670.2386,820.9316
8512213604,774.9411,771.998,816.9401
8512216071,615.208,749.0267,814.9783
8512216161,738.55,787.0113,814.277
8512218339,608.0898,740.3826,822.3563
8512225810,770.4302,772.0121,836.7904
8512229581,741.347,642.0152,847.0803
8512239087,711.5399,712.448,876.897
8512247468,755.8067,651.5958,877.538
8512247909,796.8849,659.8409,881.6119
8512251915,792.4558,664.9626,884.1372
8512252186,713.0154,735.3095,894.0308
8512253701,749.6613,671.5847,886.4244
8512257964,621.8065,724.4896,911.5709
8512272593,705.6481,685.4794,928.7068
8512276488,702.4117,701.8884,938.0107
8512281455,650.129,658.9063,945.0014
8512283815,649.7205,778.1049,951.0544
8512286921,782.9402,797.0774,952.8912
8512288353,607.9525,711.2657,963.2818
8512291775,652.115,658.5654,957.1354
8512299138,624.4224,688.491,969.2703
8512302064,620.0653,613.0449,994.063
8511128269,529.132,337.0042,939.4646
8511135225,516.048,277.5459,947.2459
8511135236,421.6213,296.3269,954.0018
8511137243,495.4248,237.9225,956.0235
8511137395,453.6798,354.8619,953.2071
8511137406,463.3333,356.6624,949.1759
8511139303,537.5251,367.8824,958.8734
8511151842,412.7645,373.5837,999.9397
8511153676,434.5292,311.6103,991.9714
8511159124,427.0491,395.1625,995.8356
8511159540,661.1432,398.9354,992.2643
8511173158,724.2173,204.0655,829.3622
8511181712,746.7758,339.4186,841.7964
8511182976,781.0997,296.6527,840.8298
8511183804,603.5916,281.4988,850.704
8511190874,719.4354,337.0677,859.3815
8511192928,723.067,303.0367,868.1536
8511197224,791.2363,207.2604,871.699
8511197731,668.6871,239.9742,882.4621
8511199792,754.0008,290.574,876.2749
8511206829,617.772,231.2428,888.8104
8511208262,762.5641,266.3719,892.1927
8511214323,771.9089,279.2818,892.8495
8512311316,956.9833,630.9451,802.5475
8512312483,830.0112,688.9509,807.4333
8512315646,827.4229,703.6324,811.3754
8512317535,938.6259,695.301,807.5901
8512317685,942.3536,694.7209,811.845
8512318413,933.3046,691.9586,808.8325
8512322636,992.9644,764.17,817.1045
8512322678,924.9363,799.2536,823.0765
8512326530,947.4178,692.9941,822.358
8512328162,841.7449,614.6748,832.1995
8512329045,933.1344,797.5629,821.966
8512329052,924.5428,799.5248,823.0682
8512333186,934.0194,617.6039,839.953
8512345020,901.2463,753.1132,874.7862
8512347050,812.9755,649.5532,862.0721
8512349159,833.2339,630.4501,883.2159
8512350173,885.3156,625.177,882.8157
8512350681,954.979,700.1489,876.3881
8512353223,877.6205,621.6452,882.035
8512357864,900.3411,745.6865,878.4012
8512358117,903.4772,613.9978,879.6101
8512359987,921.6057,630.8479,886.1196
8512371770,837.3259,603.0177,914.2256
8512380540,808.1859,604.8228,930.2204
8512388301,892.2152,643.1906,946.7549
8512389033,870.6506,794.8543,943.3557
8512395531,868.8207,659.6762,950.7044
8512399139,873.6712,601.2322,972.2126
8512406257,877.7855,625.504,975.9301
8512407399,939.0163,709.1825,984.684
8512408371,891.404,638.909,982.4882
8512410679,908.2933,690.0862,989.4777
8512416310,96.0849,968.308,800.0086
8512418683,113.5428,816.6452,807.2604
8512419490,38.9309,841.3361,812.1694
8512423307,85.4525,958.0089,813.4005
8512423412,25.8957,819.3527,815.008
8512424596,124.8383,928.3701,811.5388
8512428581,187.3636,966.5115,833.3925
8512431415,33.9249,856.2227,830.2629
8512432453,173.9573,873.0896,826.2518
8512437385,24.4179,856.8596,835.3777
8512443003,161.8327,972.7786,857.062
8512444551,198.0527,836.4885,844.8884
8512447151,136.0367,802.9137,850.7884
8512451443,35.8517,910.6575,864.8229
8512472875,158.2205,810.1274,903.0357
8512474144,155.2263,874.4095,910.1587
8512475665,51.815,804.0858,919.5505
8512475920,108.983,809.0895,908.0468
8512478020,3.4069,973.7796,918.6926
8512479053,181.0344,979.4956,919.0367
8512480466,70.9103,803.7626,919.0691
8512482451,13.2725,906.9755,933.7507
8512482601,36.4946,821.1251,921.2611
8512483654,77.6454,977.8946,929.7561
8512485614,141.056,909.5188,936.1553
8512486731,184.9536,890.8154,936.6744
8512487205,189.2468,870.0745,930.8691
8512490956,186.1585,959.5166,934.3456
8512492454,189.1919,924.7358,944.028
8512497484,108.1827,979.4963,952.0441
8512498204,59.2249,927.5432,959.3365
8512499407,145.372,819.7261,958.8765
8512499852,187.5979,942.5147,944.757
8512512380,110.7652,844.4012,990.136
8512513337,93.3301,948.817,983.1366
8512513560,37.851,917.2743,986.0562
8512515295,130.7502,839.0084,992.0456
8512517642,123.9512,902.5512,990.3755
8508984778,489.4855,426.2916,605.3334
8508992025,553.3466,553.8844,619.1572
8508994083,417.9281,520.6002,618.1518
8508995792,401.8568,468.7819,625.6274
8509000679,567.2925,533.3446,636.035
8509003081,481.8517,546.4593,645.7654
8509022727,488.0014,429.3429,684.9513
8509032047,579.2806,467.8828,704.8191
8509039889,494.803,557.2345,716.0867
8509040289,569.2359,500.6794,724.1439
8509045646,567.4387,508.0186,724.3532
8509049903,411.0038,436.2264,737.0836
8509050230,540.7186,409.0345,743.1187
8509055767,509.6858,418.5448,740.7837
8509064720,566.2297,423.2449,755.5326
8509071739,494.4264,516.3921,783.6231
8509072491,401.3092,497.8608,781.2828
8511656387,440.2795,493.0928,941.2565
8511657408,427.8772,474.0662,940.3632
8511657720,531.9115,439.0689,927.1736
8511663015,401.2562,413.1918,958.2091
8511663031,429.169,425.5923,958.5672
8511669788,434.9522,420.9938,971.2971
8511671270,585.3688,561.1761,964.4686
8511671610,546.8402,512.1784,960.1086
8511674883,408.014,421.4562,972.3838
8511678099,588.1266,468.6921,980.8448
8511678889,558.1516,419.9897,988.417
8511685453,590.5045,521.8724,989.9067
8511685780,457.8268,521.3181,995.048
8511692486,633.7812,585.3442,803.2051
8511695053,668.4733,501.14,800.5162
8511695147,751.2895,576.5113,809.0732
8511698304,692.0654,526.1288,809.3534
8511698426,683.076,523.3122,807.0093
8511699036,789.2596,509.7319,821.1838
8511699406,767.5837,580.6867,815.3356
8511700225,734.6987,494.9122,816.2112
8511700471,789.2195,464.4477,818.0085
8511701079,655.6677,489.3749,826.2461
8511710287,677.7097,440.0306,844.8384
8511711017,698.8815,512.7227,831.3931
8511711139,789.8923,512.4982,832.7322
8511711827,657.145,514.5828,828.8511
8511718894,685.7066,439.7224,853.9337
8511730585,773.8025,588.8992,870.7419
8511733680,639.4379,495.3979,876.8664
8511737236,731.9425,512.3646,884.8985
8511738849,680.0953,432.7831,894.2309
8511744581,778.688,493.2425,903.1742
8511745000,675.5969,412.2252,903.8747
8511749128,708.868,563.8649,914.8061
8511760075,788.9797,412.0912,932.6285
8511762988,610.5715,482.3189,938.7083
8511767180,651.8177,490.2928,946.1556
8511769714,722.1412,497.5578,950.5272
8511770904,698.8629,590.3253,941.7675
8511774333,665.9766,570.8149,966.4181
8511775187,757.8727,491.3832,961.7692
8511778263,721.9516,485.4433,967.744
8511781594,735.4371,426.0801,976.6489
8511781667,640.211,477.9279,975.7753
8511788296,737.7123,482.5123,972.0823
8511791214,714.9673,429.313,992.2734
8511791759,733.6339,422.8385,990.1166
8511796604,849.3083,567.2475,997.7312
8511796644,872.0159,590.4392,992.5087
8511801532,986.7008,588.9745,805.8632
8511802521,958.0875,532.8282,805.8068
8511817616,855.2836,535.0379,847.5433
8511818811,824.4184,469.3708,832.5225
8511827207,905.0966,570.9554,849.9761
8511827901,901.3017,409.729,861.2228
8511829541,860.2362,534.4432,854.1263
8511831927,857.9076,548.9558,850.7809
8511835041,834.5644,537.7873,858.4629
8511835725,962.098,499.0775,872.6542
8511837672,944.8564,418.8099,883.5621
8511845307,822.2158,534.933,881.9362
8511847369,848.7688,509.5453,882.5334
8511849776,982.8373,493.6835,889.9627
8511852087,900.2534,467.5237,905.4709
8511854641,926.0291,430.8597,905.4656
8511863805,884.6395,452.7111,923.1656
8512521466,129.0083,837.6354,992.3804
8512522026,241.1986,813.8475,993.2533
8512526545,253.4853,955.1569,808.4875
8512533132,232.6308,829.1531,824.3152
8512533373,232.3768,809.0291,832.043
8512534544,303.9768,813.443,825.595
8512537283,260.4521,962.0707,824.6069
8512543790,237.6938,812.0666,839.0277
8512554005,383.0117,874.6536,850.581
8512556981,270.044,908.8412,852.223
8512560204,308.5074,994.8371,864.8441
8512571150,257.1061,823.2344,889.8097
8512576621,326.7256,847.7448,916.129
8512587528,281.2386,804.138,930.0595
8512598726,225.363,818.3842,956.3616
8512603317,365.2583,871.4152,978.5936
8512611831,205.4809,965.7412,972.4587
8512616441,358.5827,827.2224,987.9971
8512617564,218.9034,900.7521,987.0328
8512617736,256.7501,846.2802,984.1116
8512622702,599.8255,996.316,806.9418
8512623608,439.4783,826.9326,808.3654
8512633184,596.2512,981.4666,821.5015
