#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and Vcir between 800.000000 and 1000.000000
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-06-26 10:36:28.592 CEST
#QUERYTIME 181362 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8504635699,85,4635699,-1,958.6504,799.4653,343.3444,4.64,-584.21,-69.34,15577,1.351E14,1.36399999E14,0.8344,955.7,905.7,5.774,0.0102,0.2091,0.0141,0.4405,0.6935,0.6028,0.2025,-0.229,0.9521,981,818,351,368704052
8504639044,85,4639044,-1,974.8414,786.593,358.4978,-201.84,-84.35,5.84,11742,1.01800003E14,1.041E14,0.7673,867.6,842.0,6.758,0.0222,0.208,0.0182,0.3988,0.8138,0.7037,0.104,-0.1456,0.9839,998,805,367,368758598
8504641052,85,4641052,-1,924.2996,735.2034,363.8688,279.82,6.38,321.39,13556,1.17599996E14,1.30799999E14,0.8241,886.0,813.3,4.153,0.0322,0.2588,0.0309,0.4577,0.5783,0.4718,0.4712,0.1386,0.8711,946,752,372,344627306
8504644810,85,4644810,-1,953.8896,608.7762,368.4225,-151.6,0.82,152.86,14991,1.30000003E14,1.37499997E14,0.8372,1004.0,896.7,6.172,0.0434,0.3905,0.024,0.4422,0.9544,0.6356,0.4345,0.7785,-0.4529,976,623,377,348005886
8504645996,85,4645996,-1,948.8762,771.3697,365.7276,28.65,272.84,46.43,13930,1.20799999E14,1.24500004E14,0.8134,912.0,858.4,5.391,0.0196,0.2478,0.0361,0.4334,0.8876,0.6857,0.1965,0.1085,0.9745,971,789,374,368633616
8504646019,85,4646019,8504652697,966.7066,785.9858,373.2564,835.98,158.1,159.27,4691,4.0680001E13,8.0029996E13,0.2877,958.2,814.0,4.35,0.0279,0.5698,0.0163,0.1594,0.937,0.8551,0.9467,0.2531,-0.1995,989,804,382,368651371
8504646175,85,4646175,-1,875.131,778.5159,370.6134,-181.22,-179.75,52.58,14075,1.22099998E14,1.25400001E14,0.8131,922.2,891.2,6.575,0.0162,0.2234,0.0248,0.4131,0.8114,0.7116,-0.2359,-0.2311,0.9439,896,797,379,368373192
8504646376,85,4646376,-1,912.5272,667.9548,366.0534,-152.7,-190.99,360.46,15202,1.31799997E14,1.43800001E14,0.8481,935.1,837.6,3.628,0.0468,0.3217,0.027,0.4823,0.4414,0.3703,-0.136,-0.5743,0.8073,934,683,374,344955663
8504646808,85,4646808,-1,867.0991,662.0903,369.9035,752.78,79.91,77.47,15442,1.33900001E14,1.63400001E14,0.8879,1054.0,869.8,5.589,0.1109,0.5974,0.0533,0.4698,0.631,0.4548,0.6513,0.6947,-0.3052,887,677,378,343117458
8504650614,85,4650614,-1,804.3743,606.585,379.7589,524.57,20.11,-79.51,12769,1.10699997E14,1.14400002E14,0.7876,906.9,843.6,5.756,0.0355,0.3081,0.0332,0.414,0.6858,0.62,-0.0916,0.9565,0.2769,823,621,388,339614462
8504708178,85,4708178,-1,107.5609,805.5363,290.09,13.32,-605.07,-524.95,16936,1.46899995E14,1.98099998E14,0.9451,1119.0,836.1,3.559,0.1241,1.061,0.1098,0.5588,0.6913,0.5337,0.6549,-0.0688,0.7526,110,824,297,168803021
8504708430,85,4708430,-1,87.2848,813.1018,289.3271,-52.31,-503.75,-64.16,10125,8.7800003E13,9.1739998E13,0.7355,882.0,839.1,8.732,0.0144,0.2687,0.0060,0.3699,0.7913,0.6377,0.4502,0.6913,-0.5652,89,832,296,168931633
8504711269,85,4711269,-1,130.4831,937.7242,290.5954,-6.22,-410.8,215.81,17704,1.535E14,1.58400004E14,0.8782,1000.0,942.1,5.808,0.0418,0.2251,0.0072,0.4662,0.7342,0.6165,0.9625,0.2711,0.0119,133,960,297,172486212
8504603883,85,4603883,-1,921.6249,757.4867,295.8184,-219.57,-12.9,72.08,10929,9.4779996E13,9.6599997E13,0.7485,893.5,847.3,7.921,0.0437,0.2343,0.03,0.3733,0.8593,0.6077,0.5948,-0.0314,0.8033,943,775,302,368199752
8504603908,85,4603908,-1,904.8179,773.4323,293.4321,-152.14,-455.75,236.15,11289,9.7899996E13,1.01800003E14,0.7613,844.8,801.6,5.522,0.0276,0.2607,0.0254,0.4135,0.7371,0.6591,-0.3447,0.0909,0.9343,926,791,300,368290279
8504604533,85,4604533,-1,896.438,698.851,291.7244,-96.89,-218.16,52.53,23516,2.03899999E14,2.20600006E14,0.981,1103.0,992.6,4.556,0.0855,0.3469,0.0345,0.5503,0.6742,0.5966,0.6048,0.6951,-0.3887,917,715,298,344447200
8504605296,85,4605296,-1,873.9133,662.7186,292.5069,163.13,-594.4,24.44,13030,1.13000002E14,1.224E14,0.8089,934.1,811.7,4.469,0.0965,0.4248,0.0458,0.4444,0.7958,0.527,0.262,0.9001,0.3482,894,678,299,343792783
8504605514,85,4605514,-1,992.9848,681.2325,292.9897,-58.99,182.42,-158.13,19308,1.67400008E14,1.74500008E14,0.9066,1048.0,943.2,4.852,0.0869,0.3296,0.0262,0.4962,0.74,0.5667,0.5178,0.1656,0.8393,1016,697,300,345875431
8504606259,85,4606259,-1,892.5963,619.8868,297.101,-346.93,-20.33,-48.14,18713,1.62300003E14,1.67000005E14,0.8951,976.6,918.3,4.208,0.062,0.2554,0.083,0.4977,0.792,0.5824,0.8757,-0.0315,0.4819,914,634,304,347019828
8504608404,85,4608404,-1,804.778,706.2961,297.8309,326.49,-351.01,0.02,13335,1.15600001E14,1.20399996E14,0.8027,947.6,878.0,6.789,0.028,0.3076,0.0347,0.4171,0.7348,0.6598,0.9189,0.2684,0.2893,824,723,304,342258569
8504610825,85,4610825,-1,986.9848,724.9733,307.9268,309.48,-149.16,331.35,10064,8.7280002E13,9.5419997E13,0.7452,909.4,806.0,7.489,0.0722,0.4162,0.0183,0.3815,0.644,0.4952,0.535,-0.6068,0.5878,1010,742,315,345539423
8504616087,85,4616087,-1,812.1038,685.323,313.7057,683.36,-283.18,288.34,14041,1.21799996E14,1.27300004E14,0.8151,895.0,848.0,4.839,0.0506,0.2235,0.0108,0.4496,0.8895,0.5023,0.4543,-0.0527,0.8893,831,701,321,342781369
8504616173,85,4616173,-1,882.2513,763.9468,304.6269,332.56,258.13,-130.43,22285,1.93300003E14,2.01799995E14,0.9542,1074.0,989.8,4.93,0.034,0.2832,0.0199,0.5224,0.6096,0.4134,-0.6899,0.5299,0.4932,903,782,311,368309244
8504617159,85,4617159,-1,814.7081,684.6082,313.6665,-288.95,-172.63,-377.5,13297,1.15299999E14,1.25400001E14,0.8138,916.6,825.6,4.829,0.0302,0.3752,0.0389,0.4477,0.898,0.6332,0.8698,0.4101,-0.2744,834,701,321,342987356
8504618169,85,4618169,-1,909.5889,676.8232,318.3777,-35.55,-181.32,-30.2,23572,2.04399993E14,2.13599998E14,0.9708,1086.0,993.2,4.344,0.0567,0.3095,0.0547,0.5375,0.823,0.6595,0.3141,-0.3428,0.8853,931,693,326,344854928
8504618394,85,4618394,-1,924.0458,702.3408,325.234,230.47,-55.89,-69.77,14106,1.22299999E14,1.32600002E14,0.8305,947.9,849.5,5.16,0.0278,0.3779,0.055,0.4485,0.7009,0.5354,0.7008,0.6466,0.3014,946,719,333,344562066
8504618512,85,4618512,-1,885.835,650.9708,312.1138,60.7,244.91,-202.43,18084,1.56799995E14,1.64200006E14,0.8896,991.5,947.7,5.872,0.0644,0.2129,0.0317,0.4717,0.8081,0.5724,0.7613,0.5922,-0.264,907,666,319,344059630
8504620194,85,4620194,8504625972,932.0432,760.8379,329.2319,-522.31,181.5,953.95,14812,1.28400002E14,1.74399999E14,0.9111,903.9,852.3,6.081,0.0239,0.2622,0.0056,0.4843,0.9148,0.6489,-0.2827,0.9324,0.2253,954,779,337,368542868
8504620491,85,4620491,-1,937.7063,734.4147,325.4289,-312.39,630.56,255.68,13135,1.13899999E14,1.21200001E14,0.8034,903.5,825.3,4.802,0.0767,0.3083,0.0342,0.4399,0.7632,0.512,0.5181,0.7314,0.4434,960,752,333,345415617
8504621591,85,4621591,-1,960.2614,671.7549,328.4919,-426.93,389.12,8.33,16200,1.40499998E14,1.41600005E14,0.8472,999.3,958.3,7.456,0.0273,0.2328,0.0184,0.4382,0.8609,0.5869,0.2804,0.1756,0.9437,983,687,336,345098166
8504621685,85,4621685,-1,946.2596,604.8898,330.0492,-107.9,27.26,-51.34,14148,1.22700001E14,1.33900001E14,0.8317,1010.0,870.1,6.008,0.1048,0.4228,0.0533,0.4297,0.6189,0.5398,-0.2784,0.8894,-0.3626,968,619,337,348043400
8504623001,85,4623001,-1,868.2778,785.6959,323.4405,480.88,-319.01,-143.09,11692,1.014E14,1.03400004E14,0.7653,831.8,803.4,5.057,0.0509,0.1932,0.0444,0.4102,0.8575,0.7626,0.1552,0.9846,0.0807,889,804,331,361396456
8504624018,85,4624018,-1,869.4671,669.9559,326.1805,171.16,-221.32,-91.81,11210,9.721E13,1.01500001E14,0.7609,899.0,837.0,7.264,0.0381,0.2897,0.0214,0.3906,0.7443,0.5572,-0.5196,0.8536,-0.0357,890,686,334,343045690
8504679279,85,4679279,-1,166.1061,984.6783,219.1734,280.68,-410.99,-280.83,21411,1.85700008E14,2.16899992E14,0.9755,1082.0,918.4,3.237,0.0107,0.4769,0.0754,0.5601,0.6339,0.5323,0.8775,-0.4795,0.0102,170,1008,224,163239562
8504680632,85,4680632,-1,22.6817,883.6418,228.5215,-233.54,-39.29,-148.13,12527,1.08600001E14,1.09499998E14,0.7764,897.9,846.8,5.98,0.0321,0.2392,0.0359,0.4128,0.8151,0.5868,0.4398,0.896,-0.062,23,904,234,165656785
8504683860,85,4683860,-1,177.6386,869.8024,241.5075,-78.91,-145.84,155.1,18408,1.59599995E14,1.68599998E14,0.8966,999.9,929.6,4.989,0.0175,0.249,0.0182,0.4845,0.6439,0.4583,0.7978,-0.092,-0.5958,181,890,247,160602886
8504685062,85,4685062,-1,118.9905,904.2574,236.6216,3.72,-138.89,-113.84,15008,1.30199996E14,1.33199997E14,0.8276,921.2,833.0,3.134,0.0714,0.3066,0.047,0.4778,0.5253,0.4996,0.6315,-0.5944,0.4979,121,925,242,163585146
8504688199,85,4688199,-1,49.0557,841.7042,249.5934,328.08,-37.87,378.01,12601,1.09299997E14,1.323E14,0.8258,988.8,802.6,5.043,0.1248,0.5848,0.0765,0.4434,0.7188,0.6812,0.2629,0.9638,-0.0444,50,861,255,165772678
8504692647,85,4692647,-1,151.6944,834.6812,255.9445,135.03,-832.74,153.23,15672,1.35899996E14,1.42199992E14,0.8481,983.0,900.1,5.731,0.0401,0.3238,0.0251,0.4497,0.6519,0.5595,0.1486,0.6488,0.7463,155,854,262,174867215
8504694230,85,4694230,-1,159.3419,963.769,251.4449,242.36,-111.99,-300.46,11189,9.7029997E13,9.9530003E13,0.7557,906.0,820.2,6.395,0.0967,0.3323,0.0126,0.3864,0.5988,0.5151,-0.2655,0.8959,-0.3561,163,986,257,172339762
8504698267,85,4698267,-1,89.6734,988.4727,271.6209,31.16,-177.27,90.54,14227,1.23399997E14,1.27499996E14,0.8152,907.7,832.9,3.932,0.0415,0.2591,0.0515,0.4586,0.5902,0.4481,-0.0143,0.8385,-0.5448,91,1012,278,171630231
8504698672,85,4698672,-1,54.0761,931.5055,279.8398,-197.94,-76.97,140.48,18359,1.59199992E14,1.67200007E14,0.894,1015.0,910.0,4.205,0.026,0.3531,0.042,0.4958,0.7599,0.5122,-0.3928,0.8391,0.3763,55,953,286,170070452
8504701857,85,4701857,-1,25.3608,927.0411,276.7088,-474.63,-572.3,234.11,15412,1.33599999E14,1.37100003E14,0.8356,1015.0,932.4,7.088,0.0456,0.3426,0.016,0.434,0.9209,0.5711,0.4815,-0.0673,0.8738,25,949,283,170111343
8504703030,85,4703030,-1,150.1198,818.1118,286.7305,447.57,-772.01,421.33,13458,1.16699999E14,1.20300004E14,0.7989,882.4,815.7,3.808,0.038,0.2659,0.0185,0.4522,0.6896,0.6066,0.39,0.1377,0.9105,153,837,293,175100677
8504045738,85,4045738,-1,939.7147,405.8714,250.5655,-42.99,-492.7,36.29,11675,1.01199999E14,1.04800004E14,0.7689,877.9,803.7,5.186,0.02,0.2967,0.0181,0.4144,0.7027,0.5533,-0.7031,0.6805,0.2066,962,415,256,534073937
8504045802,85,4045802,-1,864.9373,471.894,245.2372,19.76,224.59,-235.38,18307,1.58800007E14,1.61099995E14,0.8839,1012.0,935.8,5.073,0.0106,0.2555,0.0181,0.4774,0.7079,0.5951,0.6828,-0.6596,0.3141,885,483,251,407153623
8504046424,85,4046424,-1,890.0889,518.4539,254.9648,363.78,-141.72,534.37,12690,1.10000001E14,1.21600003E14,0.8031,985.0,867.4,7.285,0.0661,0.4512,0.0451,0.4135,0.8059,0.6307,0.4219,0.8172,-0.3926,911,530,261,346781236
8504046477,85,4046477,-1,900.7783,557.2628,254.1799,134.79,-31.47,126.4,23196,2.01200008E14,2.10500005E14,0.9672,1062.0,988.4,4.392,0.0727,0.2587,0.0141,0.5502,0.4969,0.3925,0.638,0.7616,-0.1136,922,570,260,346811616
8504046919,85,4046919,-1,821.3206,576.2321,253.9875,294.31,-806.56,283.3,22657,1.96500005E14,2.05800002E14,0.9603,1046.0,985.0,4.566,0.0437,0.2355,0.0709,0.5245,0.7892,0.6727,0.729,0.2926,0.6188,841,590,260,340942991
8504047680,85,4047680,-1,930.7681,427.696,252.6775,-314.44,-527.09,-79.81,12872,1.11600002E14,1.30199996E14,0.8216,988.8,827.2,5.663,0.0793,0.5432,0.037,0.4374,0.6358,0.5456,-0.2932,0.9164,0.2725,953,437,258,533291898
8504048380,85,4048380,-1,999.6335,496.5494,246.5671,217.29,-65.8,-539.23,12533,1.08700002E14,1.098E14,0.777,872.5,845.9,5.947,0.0213,0.1846,0.0225,0.407,0.7903,0.7085,0.7901,-0.612,0.0341,1023,508,252,405049983
8504049849,85,4049849,-1,931.2431,599.3038,253.1354,-185.41,1070.0,-20.55,24016,2.08300008E14,2.35199992E14,1.0034,1143.0,979.8,4.106,0.1081,0.4292,0.1096,0.5565,0.7571,0.6064,0.5433,0.8389,0.0311,953,613,259,346914427
8504050056,85,4050056,-1,830.1571,556.8155,261.3689,358.23,-612.01,389.55,14157,1.22800002E14,1.64799992E14,0.8895,1128.0,847.0,6.245,0.11,0.8639,0.1393,0.4602,0.824,0.4995,-0.1416,0.9647,-0.2221,850,570,267,341303453
8504053356,85,4053356,-1,895.1221,521.1493,260.3984,-189.3,-170.32,98.42,24897,2.15900003E14,2.46099999E14,1.0187,1145.0,978.3,3.639,0.0474,0.4694,0.0514,0.5769,0.7376,0.5106,-0.1281,0.7708,0.6241,916,533,266,346769183
8504053704,85,4053704,-1,898.596,435.2304,265.2168,92.25,274.55,78.15,16739,1.45199993E14,1.46800002E14,0.8572,1041.0,975.2,7.732,0.0278,0.2697,0.0232,0.4298,0.7115,0.539,0.3481,-0.4795,0.8056,920,445,271,533262136
8504056038,85,4056038,-1,820.6125,575.2102,262.5343,-148.87,-616.37,-216.62,14087,1.22199998E14,1.252E14,0.8103,919.3,881.3,6.079,0.0108,0.2165,0.0287,0.4241,0.8265,0.5725,-0.2959,-0.0676,0.9528,840,589,268,340944775
8504057447,85,4057447,-1,873.2028,449.3221,275.4355,257.47,88.24,458.18,13892,1.20499997E14,1.25099999E14,0.8101,926.7,879.2,6.244,0.0254,0.2464,0.0476,0.4422,0.7667,0.6347,-0.1525,-0.1628,0.9748,894,460,282,532187024
8504057994,85,4057994,-1,966.593,473.6888,271.4202,-248.8,-55.7,-277.76,17644,1.53000006E14,1.54700008E14,0.8722,999.4,955.6,6.272,0.0428,0.2191,0.0441,0.451,0.9288,0.715,0.2184,-0.2702,0.9377,989,485,277,534433507
8504058317,85,4058317,-1,801.0505,560.9611,269.2343,175.59,236.2,-218.67,14677,1.27300004E14,1.31799997E14,0.8247,972.1,895.5,6.24,0.026,0.2962,0.016,0.4488,0.5727,0.4043,0.9118,-0.1888,-0.3648,820,574,275,341325351
8504058992,85,4058992,-1,887.1756,536.0052,276.2266,-73.29,-861.15,69.66,11019,9.5560002E13,1.00999998E14,0.7595,859.2,849.1,8.137,0.0313,0.1708,0.0335,0.3856,0.7926,0.7003,0.2372,0.9708,-0.0347,908,548,282,346796190
8504059108,85,4059108,-1,971.8252,539.5309,263.7831,-200.48,20.6,-392.06,12941,1.12199998E14,1.168E14,0.7925,907.3,826.5,4.88,0.0512,0.3076,0.0208,0.4313,0.7736,0.6767,-0.1794,0.7963,0.5777,995,552,270,346317889
8504059182,85,4059182,-1,913.337,513.5014,264.2719,-131.19,298.22,-46.22,18399,1.59599995E14,1.68900008E14,0.8974,1025.0,937.4,5.318,0.0224,0.3495,0.0263,0.4862,0.8814,0.655,-0.0054,0.9988,-0.0494,935,525,270,346597446
8504061223,85,4061223,-1,835.1676,547.57,272.2917,323.13,417.2,-312.35,14282,1.239E14,1.30699999E14,0.8244,922.5,854.1,4.998,0.0269,0.283,0.0136,0.4455,0.7279,0.5295,-0.4822,0.344,0.8057,855,560,278,341301255
8504063290,85,4063290,-1,873.1262,447.3399,279.0653,129.76,296.9,-220.81,13841,1.20000002E14,1.22800002E14,0.8041,891.6,832.1,4.158,0.0308,0.2414,0.0537,0.4629,0.522,0.4814,-0.4451,0.0884,0.8911,894,458,285,532186771
8504064640,85,4064640,-1,883.8759,553.0299,276.3554,42.7,-701.72,-278.59,13928,1.20799999E14,1.32500001E14,0.8244,913.0,806.6,3.283,0.1876,0.3708,0.1318,0.4842,0.5667,0.4616,-0.3982,0.6938,0.6001,905,566,282,346800499
8504066347,85,4066347,-1,936.4644,454.4277,285.6959,-52.68,-178.07,-230.29,11025,9.5609999E13,9.6420003E13,0.7478,807.3,804.4,5.751,0.0266,0.1229,0.06,0.3934,0.8236,0.7635,0.0951,0.0856,0.9918,958,465,292,533070479
8504067406,85,4067406,-1,900.4894,547.0866,277.8924,-244.9,-391.57,-460.23,16166,1.40199997E14,1.464E14,0.8559,943.2,866.1,3.916,0.0466,0.2808,0.048,0.4793,0.7681,0.6095,0.0981,0.9885,0.1149,922,560,284,346805726
8504067511,85,4067511,-1,850.365,543.0734,287.7502,596.19,84.95,-101.38,23005,1.99500006E14,2.097E14,0.965,1055.0,967.8,3.703,0.0934,0.2824,0.0643,0.5495,0.6887,0.4647,0.9279,0.2419,-0.2837,870,556,294,341167956
8504070201,85,4070201,-1,819.6643,439.3006,300.1761,-10.61,-418.49,289.65,21002,1.82100003E14,1.94699994E14,0.9439,1063.0,964.3,4.86,0.0686,0.3043,0.0118,0.5204,0.7859,0.5519,0.4563,0.6108,-0.6471,839,449,307,532254805
8504070300,85,4070300,-1,956.6086,420.0766,287.743,-364.71,114.47,-586.16,14708,1.27599997E14,1.30299996E14,0.8208,938.7,860.7,4.664,0.0215,0.2934,0.0395,0.4556,0.5693,0.564,0.6085,0.7165,-0.3411,979,430,294,534133261
8504070998,85,4070998,-1,818.6284,559.0779,299.7367,402.86,-89.24,81.42,16070,1.394E14,1.43399999E14,0.8483,985.0,910.5,5.697,0.0294,0.2828,0.0327,0.4526,0.7891,0.6303,-0.4687,-0.1228,0.8748,838,572,306,341205890
8504076182,85,4076182,-1,880.4598,400.6384,312.46,-532.61,407.88,70.41,15425,1.338E14,1.43800001E14,0.8493,900.9,827.0,2.686,0.0174,0.2684,0.039,0.4947,0.6237,0.4016,0.9618,-0.2536,-0.1027,901,410,319,533458212
8504077675,85,4077675,-1,903.2867,598.7513,300.5708,-350.82,154.27,-277.13,13701,1.18800003E14,1.20899999E14,0.8023,925.4,858.6,5.451,0.0168,0.2699,0.0261,0.4281,0.7952,0.65,-0.5446,0.6536,0.5256,924,613,307,347015066
8504077975,85,4077975,-1,847.4062,541.3877,301.8103,69.46,1.1,-429.51,24999,2.168E14,2.24999999E14,0.9854,1064.0,989.5,3.328,0.0381,0.2695,0.0573,0.5675,0.5419,0.4559,0.7339,0.4818,-0.4788,867,554,309,341178210
8504789563,85,4789563,-1,316.362,809.9879,243.8232,-22.27,-409.26,123.33,15616,1.35400002E14,1.41099994E14,0.8454,943.4,849.8,3.606,0.0271,0.3412,0.0527,0.4791,0.7206,0.4668,-0.3461,0.1454,0.9269,323,829,249,241697021
8502554486,85,2554486,-1,908.1713,951.0036,129.2479,-140.78,31.32,244.92,17833,1.54599999E14,1.64400007E14,0.8889,946.7,870.2,2.767,0.0144,0.3207,0.0197,0.5263,0.776,0.4341,0.8313,0.3501,-0.4317,929,973,132,372616980
8502555413,85,2555413,-1,805.0025,884.2024,133.1036,144.54,175.87,110.46,14063,1.21999997E14,1.24999998E14,0.8108,931.4,873.1,5.78,0.0416,0.2436,0.0228,0.4296,0.8416,0.5956,0.2905,-0.3368,0.8956,824,905,136,374380343
8502555697,85,2555697,-1,973.8599,895.6533,127.0292,23.22,10.27,-426.44,19423,1.68399997E14,1.73000008E14,0.9035,975.8,901.6,2.823,0.0229,0.2894,0.02,0.5299,0.6057,0.4543,0.8927,-0.4207,0.1614,997,917,130,372027676
8502558526,85,2558526,-1,806.7047,895.8958,141.2843,-166.42,-14.6,-40.87,12498,1.084E14,1.13300004E14,0.7856,874.4,823.6,5.225,0.0297,0.2451,0.0597,0.4267,0.6745,0.5922,-0.6655,0.7267,0.1703,826,917,144,374403949
8502558570,85,2558570,-1,849.2549,932.4883,142.1078,-86.59,122.64,58.11,13725,1.18999996E14,1.20000002E14,0.8003,916.4,873.2,5.992,0.0168,0.2151,0.0081,0.4208,0.7725,0.6462,0.54,-0.7825,0.31,869,954,145,374088652
8502558934,85,2558934,-1,825.1954,869.4088,144.7785,297.61,492.33,320.29,12281,1.06499997E14,1.10999999E14,0.7795,889.6,812.5,4.909,0.0358,0.2929,0.0426,0.4219,0.5999,0.5666,0.9664,-0.1971,0.1653,845,890,148,376612127
8502559187,85,2559187,-1,839.7134,872.1696,141.2809,-18.35,25.34,182.52,14675,1.27300004E14,1.352E14,0.8329,946.5,850.2,4.524,0.1025,0.4509,0.0841,0.4664,0.7941,0.5503,0.0367,0.2729,0.9613,859,893,144,376626264
8502559974,85,2559974,-1,869.9115,914.9919,143.2286,-69.55,-57.45,59.28,14012,1.21500003E14,1.22900003E14,0.8059,892.4,857.0,5.057,0.0447,0.189,0.0511,0.4363,0.777,0.7449,-0.255,0.7398,0.6226,890,936,146,374097158
8504651496,85,4651496,-1,840.623,655.0633,374.1407,228.1,-582.26,127.67,26566,2.30399997E14,2.56699995E14,1.0299,1130.0,985.6,2.692,0.1065,0.4222,0.0196,0.6101,0.4058,0.3037,0.2753,0.5785,-0.7679,860,670,383,342930007
8504652169,85,4652169,-1,957.5947,759.4594,382.8345,-553.72,-386.58,-273.73,13428,1.16399997E14,1.34200003E14,0.826,985.6,802.5,3.866,0.0674,0.5764,0.0353,0.4782,0.418,0.3661,-0.1748,0.8553,0.4878,980,777,392,352803057
8504653212,85,4653212,-1,957.7314,741.9296,385.2338,213.03,261.28,458.95,15252,1.323E14,1.41400004E14,0.8454,964.2,883.3,5.485,0.0587,0.3272,0.1221,0.4633,0.8057,0.6071,-0.0037,0.6502,0.7597,980,759,394,351505153
8504655490,85,4655490,-1,939.3196,796.1112,378.3252,279.74,-314.83,-52.23,21712,1.88300007E14,1.92400006E14,0.9372,1030.0,960.5,3.966,0.0686,0.2806,0.021,0.5311,0.4324,0.3726,0.9418,-0.3356,-0.0178,961,815,387,352774721
8504655751,85,4655751,-1,906.897,774.8322,383.3141,374.7,-402.91,111.71,14016,1.21600003E14,1.27100003E14,0.8163,960.2,874.3,6.015,0.0391,0.3171,0.0247,0.4292,0.6712,0.5319,0.9325,-0.359,0.0386,928,793,392,352899377
8504656947,85,4656947,-1,917.6469,710.9609,392.2983,371.76,73.59,422.82,15456,1.34000002E14,1.408E14,0.8453,1038.0,957.9,8.337,0.0211,0.3445,0.0396,0.4197,0.7481,0.6623,0.1311,0.9829,-0.1294,939,728,401,351650056
8504657286,85,4657286,-1,829.7521,648.2424,387.0461,417.79,-336.57,50.35,12830,1.11300001E14,1.14200001E14,0.7869,874.2,811.6,4.238,0.0519,0.2534,0.0271,0.4342,0.7181,0.5925,0.1033,-0.3548,0.9292,849,663,396,336873148
8504657880,85,4657880,-1,904.4841,667.2979,390.66,167.27,-495.46,78.19,13589,1.17799997E14,1.24400003E14,0.8131,985.3,879.7,6.748,0.0376,0.3957,0.0426,0.4143,0.7304,0.6631,0.4963,0.849,0.1814,926,683,400,350930295
8504658858,85,4658858,-1,978.6483,790.7885,385.8778,89.3,-643.96,-449.64,9920,8.6029998E13,8.8670002E13,0.7272,806.7,803.4,7.163,0.0359,0.1319,0.0397,0.3766,0.8619,0.8547,-0.1956,0.5385,0.8196,1002,809,395,352659202
8504659518,85,4659518,-1,894.9636,692.1612,386.8148,613.28,-115.44,-273.59,16997,1.47400006E14,1.52299993E14,0.8661,1022.0,972.6,7.526,0.0149,0.2528,0.0118,0.4447,0.7374,0.6186,0.6245,0.084,0.7765,916,708,396,351631318
